epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,9836.77,1.5448,1.17689,1.07555,0.63837,0.41061,0.40071,0.1778,2.17492,1.70197,1.25581,0.002344,0.002344,0.002344
118,9920.51,1.48554,1.11483,1.05619,0.72591,0.37331,0.40008,0.17647,2.17946,1.70737,1.25644,0.002278,0.002278,0.002278
119,10004.4,1.51334,1.10858,1.06456,0.72182,0.37331,0.40031,0.17443,2.17769,1.70518,1.25217,0.002212,0.002212,0.002212
120,10088.1,1.49859,1.12574,1.05945,0.72267,0.37154,0.40243,0.17589,2.18871,1.71726,1.25258,0.002146,0.002146,0.002146
121,10171.8,1.50104,1.09592,1.04474,0.72802,0.37139,0.39994,0.17369,2.19308,1.72583,1.25543,0.00208,0.00208,0.00208
122,10255.6,1.51887,1.14054,1.06283,0.72814,0.37158,0.40378,0.17532,2.19077,1.72778,1.25603,0.002014,0.002014,0.002014
123,10339.4,1.47006,1.07445,1.06776,0.72882,0.37331,0.40676,0.17228,2.19315,1.73053,1.25501,0.001948,0.001948,0.001948
124,10422.9,1.51641,1.14128,1.04724,0.56404,0.44179,0.40209,0.17058,2.19303,1.72652,1.25365,0.001882,0.001882,0.001882
125,10506.6,1.48363,1.10111,1.0405,0.56727,0.42568,0.402,0.17224,2.19609,1.72606,1.25421,0.001816,0.001816,0.001816
126,10588.5,1.47182,1.10224,1.04647,0.56491,0.42827,0.40196,0.17188,2.19696,1.72918,1.25293,0.00175,0.00175,0.00175
127,10670.6,1.45674,1.08254,1.04677,0.56141,0.44088,0.40412,0.17488,2.19999,1.73767,1.25271,0.001684,0.001684,0.001684
128,10752.4,1.4864,1.10029,1.04871,0.56195,0.42736,0.41015,0.17568,2.20766,1.74426,1.25582,0.001618,0.001618,0.001618
129,10836,1.45637,1.09639,1.04508,0.55859,0.44088,0.40902,0.17544,2.20474,1.74373,1.25746,0.001552,0.001552,0.001552
130,10920.1,1.4705,1.07061,1.04339,0.59494,0.40709,0.40778,0.17475,2.21569,1.75373,1.26225,0.001486,0.001486,0.001486
131,11004.3,1.47902,1.09107,1.04179,0.60426,0.40709,0.41129,0.17668,2.21094,1.75583,1.26,0.00142,0.00142,0.00142
